MOFid,metal,linker,density,Di,logKH_CO2,pure_uptake_CO2_298.00_15000,pure_uptake_methane_298.00_6500000
KAVTUY_clean,[Cu],[P][=Branch1][C][=O][Branch2][Ring1][S][C][C][=C][C][=Branch1][P][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][P][=Branch1][C][=O][Branch1][C][OH0][OH0][C][P][=Branch1][C][=O][Branch1][C][OH0][OH0][Branch1][C][OH0][OH0],2.0701,5.22962,-3.987559302682421,0.7462615887,1.6384576722
KAWHEY_clean,[Zn],[C][=Branch1][C][=O][Branch2][#Branch1][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][C][=C][Branch1][Branch1][N][=N][Ring1][Branch1][C][=C][C][Branch2][Ring1][=Branch2][C][=C][N][Branch1][Branch1][N][=N][Ring1][Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=Branch1][Branch1][=C][Ring2][Ring1][Ring2][C][=C][N][Branch1][Branch1][N][=N][Ring1][Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][OH0],0.462868,18.21481,-4.785376002968063,0.2585993021,16.0253555149
KAXZUG_clean,[Cd],[C][=C][C][=Branch2][Ring1][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],1.6084900000000002,4.51369,-4.1680912113255735,0.4537056781,0.8445490957
KAYBIX_clean,[Ca],[OH0][C][=Branch1][C][=O][C][=N][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0],1.21439,5.6946,-2.557786847277181,5.0498140108,5.4612346689
KAYBUJ_clean,[Ca],[OH0][C][=Branch1][C][=O][C][=N][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][=Branch2],1.19412,5.49315,-2.560640459704284,5.0292752664,5.8902901357
KAYCIY_clean,[Ca],[N][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][N],0.977102,5.9238100000000005,-2.77090460788867,5.9218985833,7.8355086465
KEBFII_clean,[Ag][Tb],[C][=Branch1][Branch2][=C][N][=C][C][=C][Ring1][=Branch1][C][C][C][=Branch1][C][=O][OH0],1.42464,5.16866,-2.1097008466830163,5.8890830902,3.983929912
KEDNOY_clean,[Ag][Al],[O][=C][Branch1][C][C][CH0][Branch1][=Branch1][C][=Branch1][C][=O][C][C][#N],1.21306,4.98967,-2.8956768043271817,3.6171025505,4.888654823
KEDQAN_clean,[Zn],[N][Branch2][Ring1][#Branch2][C][=C][C][=C][Branch1][S][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][#C][Branch2][Ring1][#Branch2][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0],1.24227,6.47084,-3.9430951486635273,1.352283908,4.0662684566
KEFBEE_clean,[Zn],[C][=Branch1][C][=O][Branch2][Ring2][#Branch2][C][=C][C][=Branch1][=N][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][=Branch2][C][#C][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][N][OH0],0.7061189999999999,11.08232,-4.207414322266074,0.9548745638,14.4033849823
KEFBII_clean,[Zn],[O][=C][Branch1][C][OH0][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][#C][C][=C][C][=Branch1][=N][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0],0.756483,11.60551,-4.120022085214272,1.0951222796,13.2816089673
KEGYAX_clean,[Ag],[C@@H1][Branch2][Ring2][O][C@H1][Branch2][Ring2][C][C@H1][Branch2][Ring1][=Branch2][C@H1][Branch1][P][C@H1][Branch1][=Branch2][C@H1][Ring1][=Branch1][C][=Branch1][C][=O][O][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][O][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][O][C][=Branch1][C][=O][OH0],2.49857,4.05397,-4.098342831428161,0.6767717574000001,1.2681639233
KEHDOS_clean,[Ag],[N][N][=C][N][Branch1][Ring2][C][=Ring1][Branch1][C@@][C][C@@][Branch1][Branch2][N][C][=N][N][=C][Ring1][Branch1][C][C@@H1][Branch1][Ring2][C][Ring1][O][C][C@@H1][Branch1][Ring2][C][Ring1][=C][C][Ring1][=N],1.47581,4.08176,-3.5636957928500617,1.6429316131,3.0735136851
KEHFUA_clean,[Cu],[N][N][=C][N][Branch2][Ring2][Branch2][C@][C][C@][Branch1][Branch2][N][C][=N][N][=C][Ring1][Branch1][C][C@][Branch1][Branch2][N][C][=N][N][=C][Ring1][Branch1][Branch1][Ring2][C][Ring1][S][C][N][Branch1][Ring2][C][Ring1][P][C][Ring2][Ring1][Ring2][C][=Ring2][Ring1][=Branch2],1.11198,4.97412,-3.5908364452205244,2.1880603558,4.8418210831
KEHGEL_clean,[Ag],[C][N][Branch1][=Branch1][C][=N][N][=Ring1][Branch1][C@][C][C@@][Branch2][Ring2][Ring2][C][C@@][Branch1][Ring2][C][Ring1][=Branch1][Branch1][Branch2][N][C][=N][N][=C][Ring1][Branch1][C][C@][Branch1][Ring2][C][Ring1][=C][Branch1][Ring2][C][Ring1][=N][N][C][=N][N][=C][Ring1][Branch1][N][C][=N][N][=C][Ring1][Branch1],1.34455,4.3735800000000005,-4.000538859319427,0.9258987688,2.5872502766
KEHGIP_clean,[Cu],[C@@][Branch2][Branch1][C][C][C@@][Branch1][Branch2][N][C][=N][N][=C][Ring1][Branch1][C][C@@][Branch2][Ring1][Branch1][C][C@@][Branch1][Branch2][N][C][=N][N][=C][Ring1][Branch1][Branch1][Branch1][C][Ring2][Ring1][C][C][Ring1][P][Branch1][Branch2][N][C][=N][N][=C][Ring1][Branch1][C][Ring2][Ring1][=Branch2][N][C][=N][N][=C][Ring1][Branch1],1.07028,4.93159,-3.375070555666221,3.5536952759,7.4851522653
KEJHIQ_clean_h,[Cd],[C][=Branch1][Branch2][=C][C][=N][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0],1.29873,5.28754,-2.5788256448276115,3.713491298,5.3185050499
KENJEU_clean,[Zn],[C][=Branch2][Ring1][#Branch2][=C][C][=Branch1][#C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=N][C][=C][Ring1][Branch1][N][C][=N][C][=C][Ring1][Branch1][N][C][=N][C][=C][Ring1][Branch1],1.18024,6.20454,-2.734566576214081,3.315444359,4.1255636853
KEQDER_clean,[Zn],[C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Branch2][=Branch2][#C][C][=C][Ring1][=Branch2][C][#C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch2][=Branch1][=Branch2][=C][Branch2][Ring2][Ring1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][#C][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=Branch1][Ring2][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][#C][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=Branch1][Ring2][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][#C][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=Branch1][Ring2][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],0.5434019999999999,13.61667,-4.293446068883736,0.7280776427,18.0213671675
KETHEY02_clean,[Cd],[C][=C][C][=Branch1][=Branch1][=C][C][=N][Ring1][=Branch1][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][N],1.49143,5.25403,-2.260145337259044,3.2389010056,3.1398279262
KEWNUX_clean,[W][Cu],[C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][C][=N][Ring1][#Branch2],1.81291,10.50155,-5.15149251710844,0.1057995698,4.1438787661
KEWZET_clean,[Mn],[C][=Branch2][Ring2][#Branch2][=C][C][=Branch2][Ring1][S][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][#C][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],1.09177,6.38285,-2.7411616572284623,4.6400518143,5.8937547566
KEXFAU_clean,[Ni][Cd],[N][C][C][C][C][C][C][C][C][C][N],0.913347,4.63469,-3.4409664300948086,3.7358842341,9.4256465199
KEYMUY_clean,[Na][Cd],[O][C][=C][C][=Branch1][=N][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0],1.20658,6.53351,-3.89644940627458,1.7319221751,4.9169676978
KIBDEF_clean,[Eu],[OH0][C][=Branch1][C][=O][/C][=C][/C][=Branch1][C][=O][OH0],2.00589,4.31905,-0.0787594903847464,3.6113247386,3.1181497533
KIBDIJ_clean,[Tb],[O][=C][Branch1][C][OH0][/C][=C][/C][=Branch1][C][=O][OH0],2.07432,4.30909,-0.3998856567765699,3.4822225245,3.0385318706
KICXAX_clean,[Co][W],[OH0][As][Branch1][C][OH0][OH0],3.58491,5.16268,-4.596628930578749,0.2463214828,0.4252996043
KICXEB_clean,[Co][W],[O][=P][Branch1][C][OH0][Branch1][C][OH0][OH0],3.50049,5.19321,-4.274060612929466,0.3168688228,0.4513567047
KIFDIM_clean,[Fe],[C][=C][C][=Branch1][=Branch1][=C][C][=N][Ring1][=Branch1][C][=C][C][=N][C][=C][Ring1][=Branch1],1.05848,6.65854,-2.0490683037428816,5.5081303168,7.1555240593
KIFJUF_clean,[Mg],[C][=C][C][=Branch1][O][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],0.821526,5.86033,-2.554774218030948,5.4017159476,9.540939799
KIFKEQ_clean,[Mg],[O][=C][Branch1][C][OH0][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0],0.933293,5.10059,-2.298958149297428,6.8984739547,8.3815502402
KIFWUT_clean,[Co],[OH0][C][=Branch1][C][=O][C][=C][C][=C][Branch1][P][O][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][C][=C][Ring1][S],1.38567,5.20547,-4.17355069879764,0.6296199657,1.0583904713
KIFXOO_clean,[Ni],[O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][P][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][S],1.17931,4.9761500000000005,-2.7028875851665948,2.2308986563,4.4545346859
KIGCEK_clean,[Zn],[OH0][C][=Branch1][C][=O][C@H1][Branch1][=Branch1][C@H1][Branch1][C][O][C][N][C][C][=C][C][=N][C][=C][Ring1][=Branch1],0.990795,10.39364,-2.5910091511619417,3.5642227356,7.2771956054
KIJRUS_clean,[Cu],[OH0][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][Branch2][Ring2][O][C][=C][C][Branch1][S][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][=C][C][=Branch1][Ring2][=C][Ring1][#C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][Branch1][S][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring2][Ring2][#Branch1],0.6979139999999999,12.14192,-4.169559542754612,0.8940562135000001,14.4880049532
KIKDOZ_clean,[Cd],[C][C][C][=Branch1][=Branch2][=C][Branch1][C][C][NH1][N][=Ring1][=Branch1][C][C][Branch1][C][C][=N][NH1][C][=Ring1][=Branch1][C],0.969618,5.45469,-2.4451996163019523,3.2294436517,5.2219406955
KILJEV_clean,[Cu],[P][=Branch1][C][=O][Branch1][C][OH0][Branch1][C][OH0][C][=C][C][=N][C][=C][Ring1][=Branch1],1.95946,3.8471,-4.347993602843645,0.5145010806,0.8401603766
KINFAQ_clean,[Tm],[C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][N],1.3531,7.6173,-3.811352704000283,1.9709872406,6.6174887073
KINFEU_clean,[Tm],[C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0],1.46024,7.75525,-3.689716753243748,2.0459553399,5.599262572
KINRIK_clean,[Gd][Cu],[C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][N],1.29557,9.88966,-4.431979073967134,0.5255107446,4.5790654005
KINROQ_clean,[Tb][Cu],[C][=Branch1][C][=O][Branch1][C][OH0][C][N],1.30206,9.89689,-4.131185168243428,0.9701940973,4.5629864851
KIPJUQ_clean,[Er],[OH0][C][=Branch1][C][=O][C][=C][C][Branch2][Ring2][=N][C][Branch2][Ring1][#Branch1][C][=C][C][=Branch1][=N][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][Branch1][C][F][Branch1][C][F][F][=C][C][=C][Ring2][Ring1][O][C][=Branch1][C][=O][OH0],1.83817,7.29399,-0.8866751223211142,2.1624169834,1.5390670149
KIPKAX_clean,[Yb],[O][=C][Branch1][C][OH0][C][=C][C][Branch2][Ring2][=N][C][Branch2][Ring1][#Branch1][C][=C][C][=Branch1][=N][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][Branch1][C][F][Branch1][C][F][F][=C][C][=C][Ring2][Ring1][O][C][=Branch1][C][=O][OH0],1.86184,7.3989,-2.443189912702908,1.6271076744,1.7384700845
KIQKOK_clean,[Mo][Cu],[C][=C][C][=Branch1][=Branch1][=C][C][=N][Ring1][=Branch1][N][C][=C][C][=N][C][=C][Ring1][=Branch1],2.14473,4.0118,-2.473329957566061,3.2025775084,1.6275879829000002
KIRTUC_clean,[Be],[O][=P][Branch1][C][OH0][OH0],1.33238,4.85053,-3.7629868875984274,1.957113845,5.6415935251
KITWIV_clean,[K][Tb],[O][C][=Branch1][O][=C][C][=C][Ring1][Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],1.38225,5.65645,-2.426032433467829,4.8290866486,5.2211143966
KIVDUQ_clean,[K][La],[OH0][C][=Branch1][C][=O][C][O][C][=Branch1][Branch1][=C][C][=Ring1][Branch1][C][=Branch1][C][=O][OH0],1.44826,6.26762,-2.8400480071116534,2.3489856319,3.6845840684
KIVFAY_clean,[K][Ce],[OH0][C][=Branch1][C][=O][C][O][C][=Branch1][Branch1][=C][C][=Ring1][Branch1][C][=Branch1][C][=O][OH0],1.46353,6.23242,-0.9903621683411312,3.4852725376,3.6341783667
KIVFEC_clean,[Pr][K],[OH0][C][=Branch1][C][=O][C][O][C][=Branch1][Branch1][=C][C][=Ring1][Branch1][C][=Branch1][C][=O][OH0],1.47095,6.2609,-1.4616537774570089,3.3606308998,3.5936340651
KIVVOC_clean,[Cd],[C][=Branch2][Ring1][=C][=C][Branch2][Ring1][Branch1][C][=Branch1][P][=C][Branch1][=N][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][=Branch2][C][C][C][C][=Branch1][C][=O][OH0][C],1.27743,4.30313,-1.1570913501866769,4.3623207933,3.0912372968
KIYBIF_clean,[Co],[C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][O][C][=C][C][Branch1][Branch2][/C][=C][/C][=Branch1][C][=O][OH0][=C][C][=C][Ring1][O],1.35327,4.0985,-3.199523499524054,1.65668919,2.3230496876
KIYJAF_clean,[Co],[N][Branch2][Ring1][O][C][=C][C][Branch1][Branch2][N][C][=C][N][=C][Ring1][Branch1][=C][C][=Branch1][Ring2][=C][Ring1][O][N][C][=C][N][=C][Ring1][Branch1][C][=C][N][=C][Ring2][Ring1][Branch1],1.42645,4.42735,-2.7794316990850376,0.8707159713,1.141726456
KIYMAI01_clean,[Sr],[C][=Branch1][C][=O][Branch2][Ring1][=Branch1][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][C][=C][C][=C][Ring1][=Branch1][OH0],1.3163,3.96338,-0.873212936188312,4.8914274322,5.4762179911
KIYMIQ_clean,[Na],[C][=Branch1][C][=O][Branch2][Ring1][Branch2][C][=C][C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][=C][Branch1][Branch1][C][=C][Ring1][#Branch2][C][=Branch1][C][=O][OH0][OH0],1.0379,7.09051,-3.3039425646664813,2.7587437946,6.0150141145
KIYQOA_clean,[Zn],[C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][N][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][N],1.3892,4.7603100000000005,-2.935478368831279,3.0318495495,5.0369148712
KOCCUC_clean,[Cd],[C][Branch2][Ring2][=N][C][=C][C][=Branch2][Ring1][Branch2][=C][C][Branch1][S][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][=C][Ring1][#C][NH1][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring2][Ring2][C],1.04186,9.17407,-2.675421255247431,2.0054523933,8.4215363756
KOCWIJ_clean,[Zn],[C][=C][C][=Branch1][=Branch1][=C][C][=N][Ring1][=Branch1][C][S][C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][=N][N][=Ring1][O],1.19339,4.05468,-2.4601313470406896,6.6885091921,5.3372283569
KOFVOS_clean,[Ni],[C][=Branch1][C][=O][Branch2][Ring2][Branch2][C][=C][C][=Branch1][=N][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=N][Ring1][=Branch2][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=N][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][N][OH0],1.25499,5.23992,-3.9744442824368176,1.3883491951,4.9639934639
KOGYIP_clean,[Cu],[C][=C][C][=Branch1][=Branch1][=C][C][=N][Ring1][=Branch1][C][=C][C][=N][C][=C][Ring1][=Branch1],1.3895,5.27845,-4.478268437362983,0.4407531031,2.6491924011
KOHDIW_clean,[Co],[C][=C][Branch2][Branch1][=N][C][=C][C][Branch2][Branch1][Ring1][Si][Branch1][S][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][Branch1][S][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][=C][Ring2][Ring2][C][C][=Branch1][C][=O][OH0],0.8065359999999999,6.97684,-4.279337206962596,0.8003577069000001,11.6559794226
KOHKIC_clean,[Na][Zn],[O][=C][Branch2][Branch1][=Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][=Branch2][Ring1][#Branch1][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][OH0],0.8792639999999999,9.61717,-4.290471405470891,0.6601965008,9.4480690798
KOHKOI_clean,[K][Zn],[OH0][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][=Branch2][Ring1][#Branch1][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O],0.882485,9.75224,-4.321344161653519,0.6337910624,9.3817372686
KOJTOU_clean,[Ni],[O][=C][Branch1][C][OH0][C][=C][C][=N][C][=C][Ring1][=Branch1],1.0623,6.48228,-3.16864285492184,2.2345461451,7.3854754964
KOJYEO_clean,[Cu],[C][=Branch2][Ring2][#Branch1][=C][C][=Branch1][=C][=C][C][Branch1][C][CH2][=C][Ring1][#Branch1][C][=Branch1][C][=O][OH0][C][=C][C][Branch1][C][CH2][=C][Branch1][Branch2][C][=Branch1][Ring2][=C][Ring1][#Branch1][CH2][C][=Branch1][C][=O][OH0][CH2],1.05233,5.78061,-3.296460156128086,3.0802488112,6.1643477976
KOJZEP_manual,[Cu],[N][#C][C][=C][C][=Branch2][Ring1][=Branch2][=C][C][=C][Ring1][=Branch1][C][=C][Branch1][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][#N][C][=Branch1][C][=O][OH0],0.514247,15.61444,-4.600225935211765,0.3716172502,14.8562846697
KOJZIT_clean,[Cu],[O][=C][Branch1][C][OH0][C][=C][C][=Branch2][Ring1][#Branch2][=C][Branch1][Branch1][CH0][=C][Ring1][=Branch1][C][=C][Branch1][=C][C][=C][Branch1][Branch1][C][=CH0][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][C],0.506406,16.19567,-4.43341168001317,0.5506916877,17.6032081001
KOJZUF_clean,[Cu],[C][=Branch1][C][=O][Branch2][Ring1][P][C][=C][Branch2][Ring1][O][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][=Branch1][=N][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][C][C][OH0],1.16508,5.27662,-3.8493694163512457,1.6807666708,4.3751752118
KOKSIO_clean,[Cu],[C][=C][N][=C][C][Branch1][#C][C][=Branch1][C][=O][NH0][C][C][=C][C][=N][C][=C][Ring1][=Branch1][=N][Ring1][S],1.2445,4.16651,-2.865985544159322,3.6371809362,5.6824639587
KOLYUH_clean,[Cu],[C][=N][CH1][N][Branch2][Ring1][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Branch1][O][C][=C][C][=C][C][=C][Ring1][=C][Ring1][=Branch1][N][C][=N][C][=N][Ring1][Branch1][NH0][Ring2][Ring1][Branch2],0.999417,6.17756,-3.4527238505386983,3.425104033,7.2071246359
KOMCOG_clean,[Zn],[N][=C][N][Branch1][Branch1][C][=C][Ring1][Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][Branch2][Ring1][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][C][=N][C][=C][Ring1][Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][C][=N][C][=C][Ring1][Branch1],0.987789,8.14869,-4.300222958239993,0.7253861754,7.5627306819
KOMDAT_clean,[Zn],[N][Branch1][#Branch1][C][=N][C][=C][Ring1][Branch1][C][=C][C][=C][Branch2][Ring2][#Branch1][N][Branch2][Ring1][C][C][=C][C][=C][Branch1][Branch2][N][C][=C][N][=C][Ring1][Branch1][C][=C][Ring1][O][C][=C][C][=C][Branch1][Branch2][N][C][=N][C][=C][Ring1][Branch1][C][=C][Ring1][O][C][=C][Ring2][Ring1][=N],0.998413,8.28379,-4.497978684205606,0.4964846338,6.5855492505
KOMGEZ_clean,[Cd],[C][=N][N][=C][N][Ring1][Branch1][N][C][=N][N][=C][Ring1][Branch1],1.40903,4.91912,-4.037246741574163,1.0591017699,3.81394462
KOMGID_clean,[Cd],[C][N][Branch1][=Branch1][C][=N][N][=Ring1][Branch1][N][C][=N][N][=C][Ring1][Branch1],1.29294,4.92265,-2.966568202097111,2.6826831281,6.9421341148
KOMHEB_clean,[Pr][Cd],[O][Branch1][Branch2][C][C][C][=Branch1][C][=O][OH0][C][CH2],2.04431,6.83617,-2.8873145810072005,2.6442433464,2.2145774299
KOMHIF_clean,[Nd][Cd],[OH0],2.10755,6.96433,-2.6699821426865555,2.9619588093,2.1373136261
KOMHOL_clean,[Sm][Cd],[OH0],2.09673,7.12004,-2.661521593006504,3.2187630356,2.2707373013
KOMHUR_clean,[Eu][Cd],[OH0],2.12522,7.07003,-2.6189409026444097,3.1026129792,2.230893182
KOMJAZ_clean,[Cd][Dy],[OH0],2.18628,7.10673,-2.6111123078386576,3.1942426694,2.2795280266
KONSAJ_clean,[Fe][Cu],[C][=C][CH1][C][=Branch1][Ring2][=C][Ring1][Branch1][P][N][Branch2][Ring1][=Branch1][P][Branch1][Branch2][C][=C][C][=C][CH1][Ring1][Branch1][N][Ring1][=Branch2][C][Branch1][C][C][Branch1][C][C][CH0][C][Branch1][C][CH0][Branch1][C][C][C],1.10475,18.94329,-5.052259047486868,0.130373638,5.8096489049
KONYOB_clean,[Ni][Cd],[CH1][Branch1][#Branch2][C][C][C][C][C][C][C][C][NH0][N],1.36629,4.69642,-3.883594841200779,0.9532219778,2.2149467977
KOQLUZ_clean,[W][Cu],[OH0][Si][Branch1][C][OH0][Branch1][C][OH0][OH0],3.8283,5.1448,-4.909865443966854,0.1770091304,1.1323463779
KOTSIX_clean,[Zn],[CH0][Branch2][Branch1][Branch1][C][=C][C][=C][Branch2][Ring2][=Branch2][N][Branch2][Ring1][Ring1][C][=C][C][=C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=C][Ring1][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][#C][C][=C][N][C][=C][Ring2][Ring2][Branch1],1.2413,5.60667,-2.59822736625104,2.7019897925,3.2898225836
KOVGOT_clean,[Zn][Mo],[C][=Branch2][Ring2][O][=C][C][Branch1][S][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][Branch1][S][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][=C][Ring2][Ring1][Branch2][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0],1.30232,9.14342,-4.603349151653132,0.3360791921,5.4318370763
